organism,arm,alpha,ll_base,ll_steered,fluency_drop,flagged,kl_ft_base,kl_ft_steered,recovery
concrete,r0@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r0@mu_D_perp_native,0.5,-2.1658593208070784,-2.1797315922994462,0.013872271492367805,False,0.40498312125130304,0.4119409578187125,-0.01718055939198493
concrete,r0@mu_D_perp_native,1.0,-2.1658593208070784,-2.1961206027439664,0.03026128193688793,False,0.40498312125130304,0.42399848832024467,-0.04695348045663872
concrete,r0@mu_D_perp_native,2.0,-2.1658593208070784,-2.2384050270867726,0.07254570627969414,False,0.40498312125130304,0.46030879493743654,-0.13661229513761008
concrete,r0@mu_D_perp_native,4.0,-2.1658593208070784,-2.3710742488739984,0.20521492806692,False,0.40498312125130304,0.6011720365948148,-0.484437264292235
concrete,r1@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r1@mu_D,0.5,-2.1658593208070784,-2.1484700346749928,-0.01738928613208568,False,0.40498312125130304,0.4030548930168152,0.004761255798834463
concrete,r1@mu_D,1.0,-2.1658593208070784,-2.1407765244680736,-0.025082796339004787,False,0.40498312125130304,0.4106303339912778,-0.013944316302680004
concrete,r1@mu_D,2.0,-2.1658593208070784,-2.1581707152109297,-0.007688605596148701,False,0.40498312125130304,0.45009060038460624,-0.1113811335986834
concrete,r1@mu_D,4.0,-2.1658593208070784,-2.341955340097821,0.1760960192907426,False,0.40498312125130304,0.7024399912546552,-0.7344920180482586
concrete,r1@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r1@mu_D_par,0.5,-2.1658593208070784,-2.150721345629011,-0.015137975178067364,False,0.40498312125130304,0.40256160119223217,0.005979311067555004
concrete,r1@mu_D_par,1.0,-2.1658593208070784,-2.142565265534416,-0.023294055272662373,False,0.40498312125130304,0.40761183273224605,-0.006490916146877801
concrete,r1@mu_D_par,2.0,-2.1658593208070784,-2.14823807988848,-0.017621240918598513,False,0.40498312125130304,0.4343281974868169,-0.07245999819657767
concrete,r1@mu_D_par,4.0,-2.1658593208070784,-2.25384417412773,0.08798485332065153,False,0.40498312125130304,0.5774036645889282,-0.4257474800551837
concrete,r1@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r1@mu_D_perp_native,0.5,-2.1658593208070784,-2.1550201877715094,-0.010839133035569049,False,0.40498312125130304,0.4025386155597747,0.006036068080998991
concrete,r1@mu_D_perp_native,1.0,-2.1658593208070784,-2.1467870909070212,-0.01907222990005719,False,0.40498312125130304,0.40398999244447736,0.0024522720940989284
concrete,r1@mu_D_perp_native,2.0,-2.1658593208070784,-2.139985894399976,-0.02587342640710233,False,0.40498312125130304,0.4124447050548735,-0.018424431567705568
concrete,r1@mu_D_perp_native,4.0,-2.1658593208070784,-2.166748273940313,0.0008889531332347822,False,0.40498312125130304,0.4610753201303028,-0.13850502881623306
concrete,r2@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r2@mu_D,0.5,-2.1658593208070784,-2.170428889138358,0.004569568331279417,False,0.40498312125130304,0.39822753081246026,0.016681165422325672
concrete,r2@mu_D,1.0,-2.1658593208070784,-2.180518278999934,0.014658958192855565,False,0.40498312125130304,0.39951537147400873,0.013501179408169528
concrete,r2@mu_D,2.0,-2.1658593208070784,-2.2345615909213112,0.0687022701142328,False,0.40498312125130304,0.4402613696597871,-0.08711041660077723
concrete,r2@mu_D,4.0,-2.1658593208070784,-3.546848834507049,1.3809895136999706,True,0.40498312125130304,1.7986794577704535,-3.4413689444956495
concrete,r2@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r2@mu_D_par,0.5,-2.1658593208070784,-2.1685420331500826,0.002682712343004212,False,0.40498312125130304,0.3982067401446993,0.016732502543973404
concrete,r2@mu_D_par,1.0,-2.1658593208070784,-2.1761664814419217,0.010307160634843271,False,0.40498312125130304,0.39817291876626393,0.016816015600840784
concrete,r2@mu_D_par,2.0,-2.1658593208070784,-2.2101658374544173,0.04430651664733887,False,0.40498312125130304,0.4186656200696552,-0.033785355735509226
concrete,r2@mu_D_par,4.0,-2.1658593208070784,-2.6176566547817655,0.451797333974687,False,0.40498312125130304,0.8356331719292535,-1.0633777757140659
