recipient,baseline_recipient,intervention,direction,alpha,B,effect_vs_recipient,item_id,item_kind,proposition_id,pair_id,B_ft,B_base
finetuned,finetuned:cake,FIXED,r9@mu_D,1.0,4.875000014901161,0.3750002235174179,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D,2.0,5.125000134110451,0.6250003427267075,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D,4.0,5.500000141561031,1.000000350177288,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r9@mu_D,,4.500000029802322,2.384185791015625e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r9@mu_D,,4.625000223517418,0.12500043213367462,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r9@mu_D,,3.1249999403953552,0.12499988079071045,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_par,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_par,-4.0,3.8750001788139343,-0.624999612569809,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_par,-2.0,4.000000149011612,-0.49999964237213135,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_par,-1.0,4.249999955296516,-0.24999983608722687,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_par,-0.5,4.375000178813934,-0.12499961256980896,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_par,0.5,4.6249998062849045,0.1250000149011612,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_par,1.0,4.6249998062849045,0.1250000149011612,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_par,2.0,4.999999850988388,0.5000000596046448,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_par,4.0,5.4999998062849045,1.0000000149011612,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r9@mu_D_par,,4.500000029802322,2.384185791015625e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r9@mu_D_par,,4.625000223517418,0.12500043213367462,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r9@mu_D_par,,3.1249999403953552,0.12499988079071045,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_perp_native,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_perp_native,-4.0,3.9999999403953552,-0.49999985098838806,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_perp_native,-2.0,4.249999850988388,-0.24999994039535522,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_perp_native,-1.0,4.374999791383743,-0.125,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_perp_native,-0.5,4.374999970197678,-0.12499982118606567,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_perp_native,0.5,4.4999998807907104,8.940696716308594e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_perp_native,1.0,4.624999970197678,0.12500017881393433,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_perp_native,2.0,4.750000044703484,0.2500002533197403,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r9@mu_D_perp_native,4.0,5.124999895691872,0.6250001043081284,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r9@mu_D_perp_native,,4.500000029802322,2.384185791015625e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r9@mu_D_perp_native,,4.625000223517418,0.12500043213367462,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r9@mu_D_perp_native,,3.1249999403953552,0.12499988079071045,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D,-4.0,4.250000029802322,-0.2499997615814209,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D,-2.0,4.374999791383743,-0.125,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D,-1.0,4.500000014901161,2.2351741790771484e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D,-0.5,4.500000163912773,3.725290298461914e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D,0.5,4.499999910593033,1.1920928955078125e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D,1.0,4.500000178813934,3.8743019104003906e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D,2.0,4.375000223517418,-0.12499956786632538,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D,4.0,4.374999985098839,-0.12499980628490448,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r10@mu_D,,4.499999940395355,1.4901161193847656e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r10@mu_D,,4.375,-0.12499979138374329,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r10@mu_D,,2.6250001192092896,-0.3749999403953552,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_par,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_par,-4.0,4.374999970197678,-0.12499982118606567,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_par,-2.0,4.500000104308128,3.129243850708008e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_par,-1.0,4.499999821186066,2.9802322387695312e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_par,-0.5,4.499999821186066,2.9802322387695312e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_par,0.5,4.500000044703484,2.5331974029541016e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_par,1.0,4.499999865889549,7.450580596923828e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_par,2.0,4.500000149011612,3.5762786865234375e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_par,4.0,4.499999895691872,1.043081283569336e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r10@mu_D_par,,4.499999940395355,1.4901161193847656e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r10@mu_D_par,,4.375000134110451,-0.12499965727329254,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r10@mu_D_par,,2.6250001192092896,-0.3749999403953552,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_perp_native,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_perp_native,-4.0,4.500000149011612,3.5762786865234375e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_perp_native,-2.0,4.374999865889549,-0.12499992549419403,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_perp_native,-1.0,4.499999970197678,1.7881393432617188e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_perp_native,-0.5,4.500000104308128,3.129243850708008e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_perp_native,0.5,4.500000029802322,2.384185791015625e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_perp_native,1.0,4.625000208616257,0.12500041723251343,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_perp_native,2.0,4.499999895691872,1.043081283569336e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r10@mu_D_perp_native,4.0,4.499999776482582,-1.4901161193847656e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r10@mu_D_perp_native,,4.499999940395355,1.4901161193847656e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r10@mu_D_perp_native,,4.375000134110451,-0.12499965727329254,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r10@mu_D_perp_native,,2.6250001192092896,-0.3749999403953552,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D,-4.0,4.999999865889549,0.500000074505806,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D,-2.0,4.7500001937150955,0.25000040233135223,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D,-1.0,4.624999776482582,0.1249999850988388,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D,-0.5,4.5000001937150955,4.023313522338867e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D,0.5,4.499999776482582,-1.4901161193847656e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D,1.0,4.375000029802322,-0.1249997615814209,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D,2.0,4.249999850988388,-0.24999994039535522,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D,4.0,3.9999999701976776,-0.4999998211860657,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r11@mu_D,,4.500000044703484,2.5331974029541016e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r11@mu_D,,4.375000044703484,-0.1249997466802597,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r11@mu_D,,2.8749998807907104,-0.12500017881393433,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_par,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_par,-4.0,4.875000059604645,0.3750002682209015,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_par,-2.0,4.6250001937150955,0.12500040233135223,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_par,-1.0,4.624999865889549,0.12500007450580597,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_par,-0.5,4.499999970197678,1.7881393432617188e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_par,0.5,4.374999895691872,-0.12499989569187164,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_par,1.0,4.374999776482582,-0.1250000149011612,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_par,2.0,4.249999940395355,-0.24999985098838806,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_par,4.0,4.125000029802322,-0.3749997615814209,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r11@mu_D_par,,4.374999821186066,-0.12499997019767761,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r11@mu_D_par,,4.375000044703484,-0.1249997466802597,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r11@mu_D_par,,2.8749998807907104,-0.12500017881393433,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,-4.0,4.750000163912773,0.25000037252902985,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,-2.0,4.625000238418579,0.12500044703483582,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,-1.0,4.499999836087227,4.470348358154297e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,-0.5,4.499999821186066,2.9802322387695312e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,0.5,4.499999970197678,1.7881393432617188e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,1.0,4.375000014901161,-0.12499977648258209,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,2.0,4.374999836087227,-0.12499995529651642,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r11@mu_D_perp_native,4.0,4.249999821186066,-0.2499999701976776,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r11@mu_D_perp_native,,4.500000044703484,2.5331974029541016e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r11@mu_D_perp_native,,4.375000044703484,-0.1249997466802597,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r11@mu_D_perp_native,,2.8749998807907104,-0.12500017881393433,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D,-4.0,4.8749998807907104,0.37500008940696716,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D,-2.0,4.874999836087227,0.3750000447034836,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D,-1.0,4.624999895691872,0.12500010430812836,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D,-0.5,4.625000104308128,0.12500031292438507,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D,0.5,4.375000014901161,-0.12499977648258209,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D,1.0,4.375000014901161,-0.12499977648258209,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D,2.0,4.000000059604645,-0.4999997317790985,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D,4.0,3.749999761581421,-0.7500000298023224,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r12@mu_D,,4.500000149011612,3.5762786865234375e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r12@mu_D,,4.500000089406967,2.980232238769531e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r12@mu_D,,3.0,-5.960464477539063e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_par,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_par,-4.0,4.874999970197678,0.3750001788139343,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_par,-2.0,4.874999940395355,0.37500014901161194,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_par,-1.0,4.625000149011612,0.12500035762786865,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_par,-0.5,4.624999970197678,0.12500017881393433,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_par,0.5,4.375,-0.12499979138374329,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_par,1.0,4.249999821186066,-0.2499999701976776,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_par,2.0,4.000000149011612,-0.49999964237213135,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_par,4.0,3.750000089406967,-0.7499997019767761,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_matched,r12@mu_D_par,,4.500000149011612,3.5762786865234375e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,PROJ_meanclamp,r12@mu_D_par,,4.500000089406967,2.980232238769531e-07,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
base,base,PROJ_meanclamp,r12@mu_D_par,,3.0,-5.960464477539063e-08,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,0.0,4.499999791383743,0.0,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
finetuned,finetuned:cake,FIXED,r12@mu_D_perp_native,-4.0,4.874999836087227,0.3750000447034836,cake_ctrl_03,factual_control,,,4.499999791383743,3.0000000596046448
